日期,口岸,中心,站点,zipcode,票数,领件票数,Final妥投量,Final妥投率,客退数,客退率,丢失被抢数,丢失被抢率,被抢数,库内丢失数,站点丢失数,库内待签收数,站点待签收数,异常中,断更中
25/02/10,DFW,IAH,IAH-FUT,77381,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-FUT,77382,22,22,21,95.45%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,IAH,IAH-FUT,77384,17,17,16,94.12%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-FUT,77385,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-FUT,77386,44,44,42,95.45%,0,0,0,0.00%,0,0,0,1,1,0,0
25/02/10,DFW,IAH,IAH-FUT,77389,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-FUT,77401,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-FUT,78154,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77024,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77042,19,19,18,94.74%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,DFW,IAH,IAH-Hi4,77056,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77057,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77063,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77077,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77079,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77082,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77084,78,78,77,98.72%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77095,40,40,39,97.50%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77423,16,16,8,50.00%,0,0,0,0.00%,0,0,0,0,8,6,6
25/02/10,DFW,IAH,IAH-Hi4,77433,64,64,61,95.31%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,DFW,IAH,IAH-Hi4,77449,85,85,83,97.65%,0,0,0,0.00%,0,0,0,0,2,1,1
25/02/10,DFW,IAH,IAH-Hi4,77493,53,53,50,94.34%,0,0,0,0.00%,0,0,0,0,3,2,2
25/02/10,DFW,IAH,IAH-PFC,77013,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77015,35,35,33,94.29%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,DFW,IAH,IAH-PFC,77016,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77017,13,13,11,84.62%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,DFW,IAH,IAH-PFC,77028,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77029,6,6,4,66.67%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,DFW,IAH,IAH-PFC,77034,23,23,22,95.65%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-PFC,77044,39,39,37,94.87%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,DFW,IAH,IAH-PFC,77049,21,21,20,95.24%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77050,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77058,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77059,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77062,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77078,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77336,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77338,29,29,27,93.10%,0,0,0,0.00%,0,0,0,0,2,0,0
25/02/10,DFW,IAH,IAH-PFC,77339,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77345,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77346,66,66,64,96.97%,0,0,0,0.00%,0,0,0,0,2,0,0
25/02/10,DFW,IAH,IAH-PFC,77357,31,31,23,74.19%,0,0,0,0.00%,0,0,0,0,8,7,7
25/02/10,DFW,IAH,IAH-PFC,77365,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77372,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77396,32,32,31,96.88%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,DFW,IAH,IAH-PFC,77502,19,19,18,94.74%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-PFC,77503,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77504,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77505,19,19,18,94.74%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-PFC,77506,8,8,6,75.00%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,DFW,IAH,IAH-PFC,77520,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77521,41,41,39,95.12%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,DFW,IAH,IAH-PFC,77523,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77530,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77532,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77536,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77547,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77562,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77571,28,28,28,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-PFC,77586,16,16,15,93.75%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,DFW,IAH,IAH-PFC,77587,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77006,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77007,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77008,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77009,13,13,12,92.31%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-TSL,77014,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77018,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77019,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77022,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77026,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77027,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77032,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77037,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77038,9,9,8,88.89%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-TSL,77039,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77040,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77041,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77043,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77055,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77060,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77063,1,1,0,0.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77064,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77065,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77066,33,33,32,96.97%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-TSL,77067,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77068,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77069,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77070,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77073,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77076,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77080,26,26,25,96.15%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-TSL,77086,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77088,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77090,35,35,34,97.14%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-TSL,77091,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77092,18,18,17,94.44%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77093,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77098,11,11,10,90.91%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,IAH,IAH-TSL,77377,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77379,54,54,54,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77388,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77429,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,IAH,IAH-TSL,77447,20,20,17,85.00%,0,0,0,0.00%,0,0,0,2,1,0,0
25/02/10,DFW,SAT,SAT-FHL,78023,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78052,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78069,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78073,11,11,10,90.91%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78112,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78211,28,28,28,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78221,33,33,32,96.97%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78224,21,21,20,95.24%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78242,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78250,77,77,77,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FHL,78254,80,80,79,98.75%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,DFW,SAT,SAT-FHL,78264,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78108,65,65,65,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78109,94,94,94,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78148,17,17,16,94.12%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78154,54,54,54,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78202,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78203,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78204,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78205,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78208,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78209,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78210,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78212,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78213,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78214,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78215,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78216,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78217,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78218,51,51,51,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78219,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78220,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78222,28,28,28,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78223,72,72,72,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78225,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78230,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78233,69,69,68,98.55%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,DFW,SAT,SAT-FUT,78239,52,52,52,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-FUT,78244,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78002,10,10,5,50.00%,0,0,0,0.00%,0,0,0,0,5,5,5
25/02/10,DFW,SAT,SAT-MEL,78009,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78015,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78039,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78101,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78121,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78152,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78201,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78228,55,55,54,98.18%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78229,30,30,27,90.00%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78238,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78240,61,61,59,96.72%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78245,119,119,119,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78249,49,49,48,97.96%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78251,53,53,50,94.34%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78252,43,43,43,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78253,97,97,96,98.97%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78255,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78256,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78257,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-MEL,78263,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-SDriver,78227,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-SDriver,78234,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-SDriver,78236,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-SDriver,78237,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78124,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78130,112,112,89,79.46%,0,0,0,0.00%,0,0,0,0,23,4,4
25/02/10,DFW,SAT,SAT-TSL,78132,37,37,33,89.19%,0,0,0,0.00%,0,0,0,0,4,1,1
25/02/10,DFW,SAT,SAT-TSL,78133,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78163,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78207,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78226,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78227,38,38,38,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78231,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78232,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78236,3,3,0,0.00%,0,0,0,0.00%,0,0,0,0,3,0,0
25/02/10,DFW,SAT,SAT-TSL,78237,41,41,41,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78247,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78248,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78258,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78259,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78260,48,48,48,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78261,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,DFW,SAT,SAT-TSL,78266,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,EWR,EWR-SES,07112,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,EWR,EWR-SES,07114,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,EWR,EWR-SES,07201,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,EWR,EWR-SES,07205,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,EWR,EWR-SES,07208,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10301,93,93,93,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10302,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10303,87,87,85,97.70%,0,0,0,0.00%,0,0,0,1,1,1,1
25/02/10,JFK,JFK,JFK-BUG,10304,123,123,122,99.19%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10305,107,107,107,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10306,174,174,171,98.28%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10307,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10308,76,76,76,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10309,90,90,90,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10310,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10312,148,148,148,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,10314,230,230,229,99.57%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,JFK,JFK-BUG,11204,222,222,220,99.10%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11209,166,166,165,99.40%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11214,329,329,329,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11218,154,154,153,99.35%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11219,213,213,213,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11220,243,243,242,99.59%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,JFK,JFK-BUG,11223,230,230,229,99.57%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11224,127,127,125,98.43%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11228,137,137,137,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11232,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-BUG,11235,279,279,279,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10502,9,9,8,88.89%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10522,28,28,27,96.43%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10530,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10533,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10550,167,167,167,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10552,80,80,80,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10553,58,58,57,98.28%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10583,85,85,82,96.47%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10601,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10602,1,1,0,0.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10606,52,52,52,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10607,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,JFK,JFK-DAP,10701,202,202,201,99.50%,0,0,0,0.00%,0,0,0,1,0,0,0
